v0,v1,i0,i1
0.0,0.030303030303030307,0.0,0.04703958141763183
0.030303030303030307,0.060606060606060615,0.04703958141763183,0.09420805053539577
0.060606060606060615,0.09090909090909091,0.09420805053539577,0.1414088277001764
0.09090909090909091,0.12121212121212123,0.1414088277001764,0.1872253047057298
0.12121212121212123,0.15151515151515152,0.1872253047057298,0.2274068449260495
0.15151515151515152,0.18181818181818182,0.2274068449260495,0.2672493105935207
0.18181818181818182,0.21212121212121213,0.2672493105935207,0.30860757238614245
0.21212121212121213,0.24242424242424246,0.30860757238614245,0.3627037184765858
0.24242424242424246,0.27272727272727276,0.3627037184765858,0.43099082357960855
0.27272727272727276,0.30303030303030304,0.43099082357960855,0.5152331334401081
0.30303030303030304,0.33333333333333337,0.5152331334401081,0.6297185312117142
0.33333333333333337,0.36363636363636365,0.6297185312117142,0.7548830549583748
0.36363636363636365,0.393939393939394,0.7548830549583748,0.8883256237753762
0.393939393939394,0.42424242424242425,0.8883256237753762,0.9792111373933532
0.42424242424242425,0.4545454545454546,0.9792111373933532,1.0
0.4545454545454546,0.4848484848484849,1.0,0.7495493974782991
0.4848484848484849,0.5151515151515151,0.7495493974782991,0.530417915537956
0.5151515151515151,0.5454545454545455,0.530417915537956,0.2706550659534454
0.5454545454545455,0.5757575757575758,0.2706550659534454,0.10735004378687713
0.5757575757575758,0.6060606060606061,0.10735004378687713,0.03563301995593999
0.6060606060606061,0.6363636363636365,0.03563301995593999,0.0020053518661280515
0.6363636363636365,0.6666666666666667,0.0020053518661280515,0.019401602311809315
0.6666666666666667,0.6969696969696969,0.019401602311809315,0.02135382528014866
0.6969696969696969,0.7272727272727273,0.02135382528014866,1.9085802840204596e-13
0.7272727272727273,0.7575757575757576,1.9085802840204596e-13,1.9085802840204596e-13
0.7575757575757576,0.787878787878788,1.9085802840204596e-13,3.1589691247767287e-13
0.787878787878788,0.8181818181818182,3.1589691247767287e-13,1.9681894919861033e-13
0.8181818181818182,0.8484848484848485,1.9681894919861033e-13,3.1132211270513336e-13
0.8484848484848485,0.8787878787878788,3.1132211270513336e-13,3.220128036322808e-13
0.8787878787878788,0.9090909090909092,3.220128036322808e-13,3.1698303372315423e-13
0.9090909090909092,0.9393939393939394,3.1698303372315423e-13,4.4788475795908613e-13
0.9393939393939394,0.9696969696969698,4.4788475795908613e-13,3.3904723987654536e-13
0.9696969696969698,1.0,3.3904723987654536e-13,3.373435009767463e-13
