v0,v1,i0,i1
0.0,0.02127659574468085,0.0,0.007041097735426471
0.02127659574468085,0.0425531914893617,0.007041097735426471,0.014474166511886231
0.0425531914893617,0.06382978723404255,0.014474166511886231,0.022300149494365807
0.06382978723404255,0.0851063829787234,0.022300149494365807,0.030963635830421467
0.0851063829787234,0.10638297872340426,0.030963635830421467,0.040443005137262185
0.10638297872340426,0.1276595744680851,0.040443005137262185,0.051453107683373175
0.1276595744680851,0.14893617021276595,0.051453107683373175,0.06362237991120129
0.14893617021276595,0.1702127659574468,0.06362237991120129,0.07575437811393794
0.1702127659574468,0.19148936170212766,0.07575437811393794,0.08891067883621044
0.19148936170212766,0.2127659574468085,0.08891067883621044,0.09798741988075933
0.2127659574468085,0.23404255319148937,0.09798741988075933,0.11744006195562091
0.23404255319148937,0.2553191489361702,0.11744006195562091,0.11695864954704546
0.2553191489361702,0.2765957446808511,0.11695864954704546,0.130955851551262
0.2765957446808511,0.2978723404255319,0.130955851551262,0.1615743360643481
0.2978723404255319,0.3191489361702127,0.1615743360643481,0.12978873466361232
0.3191489361702127,0.3404255319148936,0.12978873466361232,0.1508682367738761
0.3404255319148936,0.36170212765957444,0.1508682367738761,0.18363005919310696
0.36170212765957444,0.3829787234042553,0.18363005919310696,0.15166690381563638
0.3829787234042553,0.40425531914893614,0.15166690381563638,0.16174890305024262
0.40425531914893614,0.425531914893617,0.16174890305024262,0.2407219538757926
0.425531914893617,0.44680851063829785,0.2407219538757926,0.19944481796915758
0.44680851063829785,0.46808510638297873,0.19944481796915758,0.13879596028496977
0.46808510638297873,0.4893617021276595,0.13879596028496977,0.14799375592193562
0.4893617021276595,0.5106382978723404,0.14799375592193562,0.1826539467924606
0.5106382978723404,0.5319148936170213,0.1826539467924606,0.13472986922048952
0.5319148936170213,0.5531914893617021,0.13472986922048952,0.29028138177834206
0.5531914893617021,0.574468085106383,0.29028138177834206,0.11744498596476363
0.574468085106383,0.5957446808510638,0.11744498596476363,1.0
0.5957446808510638,0.6170212765957447,1.0,0.019390277326711988
0.6170212765957447,0.6382978723404255,0.019390277326711988,9.395349780247989e-12
0.6382978723404255,0.6595744680851063,9.395349780247989e-12,1.2590914044541283e-11
0.6595744680851063,0.6808510638297872,1.2590914044541283e-11,1.0015485284634884e-11
0.6808510638297872,0.702127659574468,1.0015485284634884e-11,1.0343205247545508e-11
0.702127659574468,0.7234042553191489,1.0343205247545508e-11,9.760401697769388e-12
0.7234042553191489,0.7446808510638298,9.760401697769388e-12,1.0617856339860903e-11
0.7446808510638298,0.7659574468085106,1.0617856339860903e-11,9.598197233358568e-12
0.7659574468085106,0.7872340425531915,9.598197233358568e-12,1.1298274750296615e-11
0.7872340425531915,0.8085106382978723,1.1298274750296615e-11,1.0447192355330982e-11
0.8085106382978723,0.8297872340425532,1.0447192355330982e-11,9.425185292998457e-12
0.8297872340425532,0.851063829787234,9.425185292998457e-12,9.838959556868141e-12
0.851063829787234,0.8723404255319148,9.838959556868141e-12,1.1942992284150084e-11
0.8723404255319148,0.8936170212765957,1.1942992284150084e-11,9.175139764016861e-12
0.8936170212765957,0.9148936170212765,9.175139764016861e-12,1.0027650483693382e-11
0.9148936170212765,0.9361702127659575,1.0027650483693382e-11,1.440800919051824e-11
0.9361702127659575,0.9574468085106382,1.440800919051824e-11,1.2102711210122314e-11
0.9574468085106382,0.978723404255319,1.2102711210122314e-11,8.066021186997574e-12
0.978723404255319,1.0,8.066021186997574e-12,1.340933324209434e-11
