v0,v1,i0,i1
0.0,0.04166666666666667,0.0,0.027832399636975466
0.04166666666666667,0.08333333333333334,0.027832399636975466,0.05331878651965666
0.08333333333333334,0.125,0.05331878651965666,0.07241352587276341
0.125,0.16666666666666669,0.07241352587276341,0.08446084257292125
0.16666666666666669,0.20833333333333334,0.08446084257292125,0.10270627646170956
0.20833333333333334,0.25,0.10270627646170956,0.11176372648680523
0.25,0.2916666666666667,0.11176372648680523,0.1341991391789809
0.2916666666666667,0.33333333333333337,0.1341991391789809,0.16072541940655538
0.33333333333333337,0.375,0.16072541940655538,0.19134741072569186
0.375,0.4166666666666667,0.19134741072569186,0.24772428540896865
0.4166666666666667,0.45833333333333337,0.24772428540896865,0.33650812294640786
0.45833333333333337,0.5,0.33650812294640786,0.43902356329528924
0.5,0.5416666666666667,0.43902356329528924,0.5495286917130993
0.5416666666666667,0.5833333333333334,0.5495286917130993,0.7236920733387056
0.5833333333333334,0.625,0.7236920733387056,0.7898126694109447
0.625,0.6666666666666667,0.7898126694109447,0.943002241961059
0.6666666666666667,0.7083333333333334,0.943002241961059,1.0
0.7083333333333334,0.75,1.0,0.8487145504665252
0.75,0.7916666666666666,0.8487145504665252,0.36632275399759884
0.7916666666666666,0.8333333333333334,0.36632275399759884,0.09979602574107922
0.8333333333333334,0.8750000000000001,0.09979602574107922,0.005775317722148189
0.8750000000000001,0.9166666666666667,0.005775317722148189,0.022540505752025666
0.9166666666666667,0.9583333333333333,0.022540505752025666,0.07480503172832008
0.9583333333333333,1.0,0.07480503172832008,0.2021041618861776
