v0,v1,i0,i1
0.0,0.029411764705882356,0.0,0.04178725722907454
0.029411764705882356,0.05882352941176471,0.04178725722907454,0.08762276607907635
0.05882352941176471,0.08823529411764706,0.08762276607907635,0.13683054331687974
0.08823529411764706,0.11764705882352942,0.13683054331687974,0.18917941519434392
0.11764705882352942,0.14705882352941177,0.18917941519434392,0.25163816405136097
0.14705882352941177,0.17647058823529413,0.25163816405136097,0.3230084985721917
0.17647058823529413,0.20588235294117646,0.3230084985721917,0.39386256625284993
0.20588235294117646,0.23529411764705885,0.39386256625284993,0.47840665828590706
0.23529411764705885,0.2647058823529412,0.47840665828590706,0.5755637265730325
0.2647058823529412,0.29411764705882354,0.5755637265730325,0.6720691439442319
0.29411764705882354,0.3235294117647059,0.6720691439442319,0.7333096034669034
0.3235294117647059,0.35294117647058826,0.7333096034669034,0.7888535562668937
0.35294117647058826,0.3823529411764706,0.7888535562668937,0.8347581294037477
0.3823529411764706,0.4117647058823529,0.8347581294037477,0.9145529012020901
0.4117647058823529,0.4411764705882353,0.9145529012020901,0.8312731190482885
0.4411764705882353,0.4705882352941177,0.8312731190482885,0.8813262351244864
0.4705882352941177,0.5,0.8813262351244864,0.9113115487135
0.5,0.5294117647058824,0.9113115487135,1.0
0.5294117647058824,0.5588235294117647,1.0,0.7784269742646419
0.5588235294117647,0.5882352941176471,0.7784269742646419,0.8101421582999642
0.5882352941176471,0.6176470588235294,0.8101421582999642,0.9830155740217873
0.6176470588235294,0.6470588235294118,0.9830155740217873,0.5754815589819385
0.6470588235294118,0.676470588235294,0.5754815589819385,0.5203752197271835
0.676470588235294,0.7058823529411765,0.5203752197271835,0.6247129991471975
0.7058823529411765,0.7352941176470589,0.6247129991471975,0.23219339606854017
0.7352941176470589,0.7647058823529412,0.23219339606854017,0.36747154089502765
0.7647058823529412,0.7941176470588236,0.36747154089502765,0.3358763449713434
0.7941176470588236,0.8235294117647058,0.3358763449713434,0.3995204157178067
0.8235294117647058,0.8529411764705882,0.3995204157178067,0.24170709780721306
0.8529411764705882,0.8823529411764706,0.24170709780721306,9.877428043949453e-15
0.8823529411764706,0.911764705882353,9.877428043949453e-15,1.5102035078700153e-14
0.911764705882353,0.9411764705882354,1.5102035078700153e-14,1.2040105817130755e-14
0.9411764705882354,0.9705882352941176,1.2040105817130755e-14,1.309507911517386e-14
0.9705882352941176,1.0,1.309507911517386e-14,1.2575878674447654e-14
