v0,v1,i0,i1
0.0,0.07692307692307693,0.0,0.08838052839875507
0.07692307692307693,0.15384615384615385,0.08838052839875507,0.20090009299961348
0.15384615384615385,0.23076923076923075,0.20090009299961348,0.23446539138209332
0.23076923076923075,0.3076923076923077,0.23446539138209332,0.20174022870288894
0.3076923076923077,0.3846153846153846,0.20174022870288894,0.1457589058645636
0.3846153846153846,0.4615384615384615,0.1457589058645636,0.0971912951671377
0.4615384615384615,0.5384615384615384,0.0971912951671377,0.057968079805556266
0.5384615384615384,0.6153846153846154,0.057968079805556266,0.03138390134727
0.6153846153846154,0.6923076923076923,0.03138390134727,0.01728710817804361
0.6923076923076923,0.7692307692307692,0.01728710817804361,0.004258629325288398
0.7692307692307692,0.8461538461538461,0.004258629325288398,0.0037105335519757375
0.8461538461538461,0.923076923076923,0.0037105335519757375,0.10859778783682424
0.923076923076923,1.0,0.10859778783682424,1.0
