v0,v1,i0,i1
0.0,0.038461538461538464,0.0,0.14894030538736666
0.038461538461538464,0.07692307692307693,0.14894030538736666,0.3242932179351789
0.07692307692307693,0.11538461538461538,0.3242932179351789,0.5253136848525126
0.11538461538461538,0.15384615384615385,0.5253136848525126,0.7220633349556239
0.15384615384615385,0.1923076923076923,0.7220633349556239,0.863794493840496
0.1923076923076923,0.23076923076923075,0.863794493840496,0.882857641905665
0.23076923076923075,0.2692307692307692,0.882857641905665,0.8959055550212255
0.2692307692307692,0.3076923076923077,0.8959055550212255,0.7811023834805565
0.3076923076923077,0.34615384615384615,0.7811023834805565,0.6841290760052278
0.34615384615384615,0.3846153846153846,0.6841290760052278,0.5827006346233707
0.3846153846153846,0.4230769230769231,0.5827006346233707,0.4421619076079212
0.4230769230769231,0.4615384615384615,0.4421619076079212,0.3914486519279471
0.4615384615384615,0.5,0.3914486519279471,0.2885117697561064
0.5,0.5384615384615384,0.2885117697561064,0.2626852780823817
0.5384615384615384,0.5769230769230769,0.2626852780823817,0.18094383218073495
0.5769230769230769,0.6153846153846154,0.18094383218073495,0.13503739256613462
0.6153846153846154,0.6538461538461539,0.13503739256613462,0.0820312708583097
0.6538461538461539,0.6923076923076923,0.0820312708583097,0.04690377843605821
0.6923076923076923,0.7307692307692307,0.04690377843605821,0.04652719899458725
0.7307692307692307,0.7692307692307692,0.04652719899458725,0.007173006842249338
0.7692307692307692,0.8076923076923077,0.007173006842249338,0.0006129257427287229
0.8076923076923077,0.8461538461538461,0.0006129257427287229,0.004400549670239673
0.8461538461538461,0.8846153846153845,0.004400549670239673,0.03319106927395471
0.8846153846153845,0.923076923076923,0.03319106927395471,0.14153017927008502
0.923076923076923,0.9615384615384615,0.14153017927008502,0.4392832799306994
0.9615384615384615,1.0,0.4392832799306994,1.0
