v0,v1,i0,i1
0.0,0.03333333333333333,0.0,0.002275936782677862
0.03333333333333333,0.06666666666666667,0.002275936782677862,0.02611487602123662
0.06666666666666667,0.09999999999999999,0.02611487602123662,0.04181185427403501
0.09999999999999999,0.13333333333333333,0.04181185427403501,0.03968093449097842
0.13333333333333333,0.16666666666666666,0.03968093449097842,0.06799319890769581
0.16666666666666666,0.19999999999999998,0.06799319890769581,0.21835909344474455
0.19999999999999998,0.2333333333333333,0.21835909344474455,0.2401681740472656
0.2333333333333333,0.26666666666666666,0.2401681740472656,0.3109032654074032
0.26666666666666666,0.3,0.3109032654074032,0.20431753688019166
0.3,0.3333333333333333,0.20431753688019166,0.34457165743042345
0.3333333333333333,0.3666666666666667,0.34457165743042345,0.28249166499272066
0.3666666666666667,0.39999999999999997,0.28249166499272066,0.2627452382714429
0.39999999999999997,0.43333333333333335,0.2627452382714429,0.3256933401410592
0.43333333333333335,0.4666666666666666,0.3256933401410592,0.263022418853006
0.4666666666666666,0.5,0.263022418853006,0.3488410592937585
0.5,0.5333333333333333,0.3488410592937585,0.2715472920321621
0.5333333333333333,0.5666666666666667,0.2715472920321621,0.2609079607481948
0.5666666666666667,0.6,0.2609079607481948,0.5126728802712974
0.6,0.6333333333333333,0.5126728802712974,0.9771682057641371
0.6333333333333333,0.6666666666666666,0.9771682057641371,1.0
0.6666666666666666,0.7000000000000001,1.0,0.5141115824417887
0.7000000000000001,0.7333333333333334,0.5141115824417887,0.27956967046170433
0.7333333333333334,0.7666666666666666,0.27956967046170433,2.971765143406902e-22
0.7666666666666666,0.7999999999999999,2.971765143406902e-22,3.3986798318632663e-22
0.7999999999999999,0.8333333333333334,3.3986798318632663e-22,3.5051975245914583e-22
0.8333333333333334,0.8666666666666667,3.5051975245914583e-22,2.7805702444748897e-22
0.8666666666666667,0.9,2.7805702444748897e-22,3.6621537497115943e-22
0.9,0.9333333333333332,3.6621537497115943e-22,3.7429073923321043e-22
0.9333333333333332,0.9666666666666667,3.7429073923321043e-22,4.2297607490654405e-22
0.9666666666666667,1.0,4.2297607490654405e-22,2.1235247767847424e-21
